,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,contractSize,currency,option_type,root,root price,Quote_Time,ER Date,Expstring,Expiry,fee,daysout,OTM,ARR,PctOTM,callPITM,POW,PctFee,BidAskSpread
56,AMZN230406C00078000,2023-03-31 15:04:03+00:00,78.0,24.94,0.0,0.0,0.0,0.0,3.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-22.894999999999996,-0.0,-22.69190742851479,,,0.0,
57,AMZN230406C00079000,2023-04-03 17:15:25+00:00,79.0,22.85,0.0,0.0,0.0,0.0,,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-21.894999999999996,-0.0,-21.70077803657267,,,0.0,
58,AMZN230406C00080000,2023-04-05 17:34:36+00:00,80.0,21.32,0.0,0.0,0.0,0.0,6.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-20.894999999999996,-0.0,-20.70964864463055,,,0.0,
59,AMZN230406C00081000,2023-04-03 17:15:25+00:00,81.0,20.85,0.0,0.0,0.0,0.0,17.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-19.894999999999996,-0.0,-19.718519252688434,,,0.0,
60,AMZN230406C00082000,2023-03-31 19:54:03+00:00,82.0,20.95,0.0,0.0,0.0,0.0,27.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-18.894999999999996,-0.0,-18.727389860746317,,,0.0,
61,AMZN230406C00083000,2023-04-04 13:48:26+00:00,83.0,19.65,0.0,0.0,0.0,0.0,10.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-17.894999999999996,-0.0,-17.736260468804197,,,0.0,
62,AMZN230406C00084000,2023-04-05 18:12:56+00:00,84.0,17.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-16.894999999999996,-0.0,-16.74513107686208,,,0.0,
63,AMZN230406C00085000,2023-04-05 14:49:49+00:00,85.0,16.26,0.0,0.0,0.0,0.0,11.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-15.894999999999996,-0.0,-15.754001684919963,,,0.0,
64,AMZN230406C00086000,2023-04-04 14:56:55+00:00,86.0,17.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-14.894999999999996,-0.0,-14.762872292977844,,,0.0,
65,AMZN230406C00087000,2023-04-05 17:56:20+00:00,87.0,14.53,0.0,0.0,0.0,0.0,5.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-13.894999999999996,-0.0,-13.771742901035726,,,0.0,
66,AMZN230406C00088000,2023-04-05 19:59:19+00:00,88.0,13.13,0.0,0.0,0.0,0.0,13.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-12.894999999999996,-0.0,-12.780613509093609,,,0.0,
67,AMZN230406C00089000,2023-04-05 15:27:00+00:00,89.0,12.35,0.0,0.0,0.0,0.0,152.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-11.894999999999996,-0.0,-11.78948411715149,,,0.0,
68,AMZN230406C00090000,2023-04-05 18:07:43+00:00,90.0,11.69,0.0,0.0,0.0,0.0,180.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-10.894999999999996,-0.0,-10.798354725209371,,,0.0,
69,AMZN230406C00091000,2023-04-05 17:33:06+00:00,91.0,10.37,0.0,0.0,0.0,0.0,3.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-9.894999999999996,-0.0,-9.807225333267255,,,0.0,
70,AMZN230406C00092000,2023-04-05 19:57:12+00:00,92.0,9.2,0.0,0.0,0.0,0.0,128.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-8.894999999999996,-0.0,-8.816095941325136,,,0.0,
71,AMZN230406C00093000,2023-04-05 16:08:55+00:00,93.0,8.05,0.0,0.0,0.0,0.0,28.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-7.894999999999996,-0.0,-7.824966549383018,,,0.0,
72,AMZN230406C00094000,2023-04-05 19:04:09+00:00,94.0,7.3,0.0,0.0,0.0,0.0,37.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-6.894999999999996,-0.0,-6.833837157440899,,,0.0,
73,AMZN230406C00095000,2023-04-05 19:48:24+00:00,95.0,6.46,0.0,0.0,0.0,0.0,256.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-5.894999999999996,-0.0,-5.842707765498782,,,0.0,
74,AMZN230406C00096000,2023-04-05 19:45:42+00:00,96.0,5.51,0.0,0.0,0.0,0.0,119.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-4.894999999999996,-0.0,-4.851578373556664,,,0.0,
75,AMZN230406C00097000,2023-04-05 19:57:50+00:00,97.0,4.28,0.0,0.0,0.0,0.0,688.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-3.894999999999996,-0.0,-3.860448981614546,,,0.0,
76,AMZN230406C00098000,2023-04-05 19:58:47+00:00,98.0,3.25,0.0,0.0,0.0,0.0,759.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-2.894999999999996,-0.0,-2.8693195896724277,,,0.0,
77,AMZN230406C00099000,2023-04-05 19:59:48+00:00,99.0,2.15,0.0,0.0,0.0,0.0,1161.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-1.894999999999996,-0.0,-1.87819019773031,,,0.0,
78,AMZN230406C00100000,2023-04-05 19:59:59+00:00,100.0,1.25,0.0,0.0,0.0,0.0,7607.0,0.0,0.0010000000000000002,REGULAR,USD,call,AMZN,100.895,2023-04-06 00:51:47.598143,2023-02-01 02:59,20230406,2023-04-06,0.0,-0.035967571099537035,-0.894999999999996,-0.0,-0.8870608057881917,,,0.0,
