,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,contractSize,currency,option_type,root,root price,Quote_Time,ER Date,Expstring,Expiry,fee,daysout,OTM,ARR,PctOTM,callPITM,POW,PctFee,BidAskSpread
2387,AMZN240315C00090000,2023-06-13 16:18:00+00:00,90.0,41.25,41.7,43.25,-1.3899994,-3.2598484,1.0,1001.0,51.37988073730468,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,42.8625,274.2447069916435,-36.44,45.117769493457374,-28.819993672888327,77.73653432326006,22.26346567673994,33.89947801328694,3.5838150289017277
2388,AMZN240315C00095000,2023-06-14 17:11:01+00:00,95.0,38.2,38.25,38.75,-0.7799988,-2.001023,68.0,985.0,50.348396911621094,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,38.625,274.2447069916435,-31.439999999999998,40.65730759252939,-24.865548876937677,74.37908051880112,25.620919481198882,30.548086048718762,1.2903225806451613
2389,AMZN240315C00100000,2023-06-14 18:34:49+00:00,100.0,33.34,34.35,34.7,-1.1599998,-3.3623185,49.0,1599.0,47.84598052978516,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,34.612500000000004,274.2447069916435,-26.439999999999998,36.43368437660644,-20.91110408098703,71.41875912855133,28.58124087144867,27.374644099968368,1.0086455331412143
2390,AMZN240315C00105000,2023-06-14 19:58:14+00:00,105.0,30.5,30.55,30.8,-0.27000046,-0.87747955,117.0,1720.0,45.526667785644534,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,30.7375,274.2447069916435,-21.439999999999998,32.354795912631,-16.95665928503638,68.11230496652428,31.887695033475723,24.309949383106613,0.8116883116883117
2391,AMZN240315C00110000,2023-06-14 18:24:30+00:00,110.0,25.5,26.95,27.4,-1.7000008,-6.250003,91.0,2245.0,44.25104577636719,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,27.287499999999998,274.2447069916435,-16.439999999999998,28.723269409220606,-13.00221448908573,64.17473138809669,35.82526861190331,21.581382473900664,1.642335766423355
2392,AMZN240315C00115000,2023-06-14 19:54:31+00:00,115.0,23.1,23.6,23.8,-0.7199993,-3.0226672,73.0,25877.0,42.04159521484375,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,23.75,274.2447069916435,-11.439999999999998,24.999638972752702,-9.047769693135082,60.26597944597213,39.73402055402787,18.78361278076558,0.8403361344537785
2393,AMZN240315C00120000,2023-06-14 18:09:42+00:00,120.0,20.05,20.4,20.8,-0.6500015,-3.1401038,103.0,8130.0,40.924663024902344,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,20.7,274.2447069916435,-6.439999999999998,21.789159020462357,-5.093324897184433,55.85782218662917,44.14217781337083,16.371401455235684,1.9230769230769333
2394,AMZN240315C00125000,2023-06-14 19:48:11+00:00,125.0,17.4,17.55,17.75,-0.25,-1.4164306,39.0,4603.0,39.234006103515625,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,17.7,274.2447069916435,-1.4399999999999977,18.631309887062013,-1.138880101233785,51.34340042454949,48.65659957545051,13.998734577665296,1.1267605633802777
2395,AMZN240315C00130000,2023-06-14 19:56:07+00:00,130.0,14.9,14.95,15.25,-0.20000076,-1.3245083,187.0,6570.0,38.34900518798828,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,15.175,274.2447069916435,3.5600000000000023,15.973453533116727,2.8155646947168638,46.671484430881186,53.328515569118814,12.00173995571022,1.967213114754103
2396,AMZN240315C00135000,2023-06-14 19:10:08+00:00,135.0,12.72,12.6,12.75,-0.09999943,-0.78002673,124.0,2845.0,36.96962445068359,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,12.7125,274.2447069916435,8.560000000000002,13.381385702783946,6.770009490667512,41.90134105442071,58.09865894557929,10.054175893704524,1.1764705882352968
