,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,contractSize,currency,option_type,root,root price,Quote_Time,ER Date,Expstring,Expiry,fee,daysout,OTM,ARR,PctOTM,callPITM,POW,PctFee,BidAskSpread
10,MDB230609C00220000,2023-06-02 13:45:15+00:00,220.0,168.0,167.15,170.1,0.0,0.0,1.0,0.0,176.953240234375,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,169.3625,3.3019820743402777,-168.57,4817.992744365785,-43.382144787297015,99.96373491486625,0.03626508513374915,43.586097743006405,1.734273956496172
11,MDB230609C00225000,2023-05-04 13:34:24+00:00,225.0,25.55,149.2,154.0,0.0,0.0,1.0,0.0,0.0010000000000000002,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,152.8,3.3019820743402777,-163.57,4346.825840071397,-42.09537535064467,100.0,0.0,39.323673984095535,3.116883116883124
12,MDB230609C00227500,2023-06-01 14:43:50+00:00,227.5,57.7,159.85,162.5,0.0,0.0,,1.0,178.90635546875,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,161.8375,3.3019820743402777,-161.07,4603.9229508675035,-41.451990632318505,99.91722066594427,0.08277933405572924,41.649509740844636,1.6307692307692343
13,MDB230609C00230000,2023-05-12 17:37:02+00:00,230.0,44.25,157.3,160.0,0.0,0.0,5.0,5.0,170.3126484375,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,159.325,3.3019820743402777,-158.57,4532.4478204802035,-40.80860591399233,99.93964620332537,0.06035379667463303,41.00290809892683,1.687499999999993
14,MDB230609C00235000,2023-06-05 17:43:33+00:00,235.0,151.58,152.0,155.1,-0.55999756,-0.36808044,1.0,6.0,249.90271899414066,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,154.325,3.3019820743402777,-153.57,4390.208755032841,-39.52183647733999,98.2815897264267,1.7184102735732978,39.71613866227449,1.9987105093488036
15,MDB230609C00240000,2023-06-02 14:57:20+00:00,240.0,141.5,146.95,150.1,0.0,0.0,6.0,12.0,240.91836645507811,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,149.3125,3.3019820743402777,-148.57,4247.614091921861,-38.23506704068765,98.22560452688262,1.77439547311738,38.42615230203052,2.0986009327115296
16,MDB230609C00245000,2023-06-02 18:49:41+00:00,245.0,130.9,141.65,145.0,0.0,0.0,16.0,16.0,229.05316174316403,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,144.1625,3.3019820743402777,-143.57,4101.107854511078,-36.94829760403531,98.28712069339977,1.7128793066002288,37.100779782278615,2.310344827586203
17,MDB230609C00247500,2023-06-02 19:00:16+00:00,247.5,128.37,139.6,142.7,0.0,0.0,1.0,6.0,148.4377578125,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,141.92499999999998,3.3019820743402777,-141.07,4037.455872723382,-36.304912885709136,99.93005034332009,0.06994965667990982,36.52495045937668,2.172389628591447
18,MDB230609C00250000,2023-06-02 19:36:43+00:00,250.0,123.04,137.05,140.4,0.0,0.0,10.0,41.0,157.03146484375,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,139.5625,3.3019820743402777,-138.57,3970.247914299504,-35.66152816738297,99.84250951370254,0.15749048629746198,35.91695190055846,2.3860398860398817
19,MDB230609C00252500,2023-06-01 19:14:14+00:00,252.5,44.83,133.8,137.55,0.0,0.0,6.0,5.0,217.6762370605468,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,136.6125,3.3019820743402777,-136.07,3886.3268656855607,-35.0181434490568,98.13303317374609,1.8669668262539147,35.157757932933585,2.7262813522355507
20,MDB230609C00255000,2023-06-02 16:50:32+00:00,255.0,118.93,131.9,135.0,0.0,0.0,10.0,14.0,212.01218872070308,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,134.225,3.3019820743402777,-133.57,3818.4077119344447,-34.374758730730626,98.16371009130933,1.8362899086906737,34.54332552693209,2.2962962962962923
21,MDB230609C00257500,2023-06-02 13:58:05+00:00,257.5,127.02,129.4,132.4,0.0,0.0,8.0,12.0,204.98095629882815,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,131.65,3.3019820743402777,-131.07,3745.154593229053,-33.73137401240446,98.25883897954142,1.741161020458577,33.88063926705613,2.2658610271903323
22,MDB230609C00260000,2023-06-02 17:12:41+00:00,260.0,112.62,125.9,130.2,0.0,0.0,9.0,20.0,209.1313365478515,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,129.125,3.3019820743402777,-128.57,3673.323865178135,-33.08798929407829,97.8305787268959,2.1694212731041063,33.2308207015467,3.3026113671274833
23,MDB230609C00262500,2023-06-01 14:45:27+00:00,262.5,30.7,124.5,127.55,0.0,0.0,9.0,10.0,200.9770600585937,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,126.7875,3.3019820743402777,-126.07,3606.827102081493,-32.444604575752116,97.99076968640715,2.0092303135928518,32.62925598991173,2.391219129753036
24,MDB230609C00265000,2023-06-02 17:40:50+00:00,265.0,108.24,122.05,125.15,0.0,0.0,5.0,36.0,115.625421875,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,124.375,3.3019820743402777,-123.57,3538.1967530031407,-31.80121985742595,99.97495504518885,0.025044954811150433,32.008389736726976,2.4770275669197033
25,MDB230609C00267500,2023-06-01 19:20:17+00:00,267.5,34.2,119.4,122.4,0.0,0.0,5.0,5.0,188.76958740234375,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,121.65,3.3019820743402777,-121.07,3460.676462334328,-31.157835139099777,98.12117989549485,1.8788201045051522,31.307100393751448,2.4509803921568625
26,MDB230609C00270000,2023-06-02 18:36:33+00:00,270.0,106.67,116.85,120.05,0.0,0.0,2.0,25.0,188.81841528320314,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,119.25,3.3019820743402777,-118.57,3392.4017109195943,-30.514450420773606,97.86744386847627,2.132556131523728,30.689451064158323,2.6655560183257
27,MDB230609C00272500,2023-06-02 15:06:18+00:00,272.5,105.19,114.55,117.5,0.0,0.0,55.0,69.0,183.54500415039058,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,116.7625,3.3019820743402777,-116.07,3321.6377758595313,-29.871065702447435,97.89513224906995,2.1048677509300546,30.049283269423785,2.510638297872343
28,MDB230609C00275000,2023-06-02 14:24:33+00:00,275.0,109.9,111.9,115.05,0.0,0.0,4.0,38.0,180.85947070312497,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,114.2625,3.3019820743402777,-113.57,3250.5182431358503,-29.227680984121264,97.77657749784373,2.223422502156268,29.405898551097614,2.737940026075612
29,MDB230609C00277500,2023-06-05 19:46:56+00:00,277.5,110.77,110.05,112.65,4.7699966,4.4999967,1.0,35.0,133.20345898437495,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,112.0,3.3019820743402777,-111.07,3186.1550660209186,-28.584296265795096,99.60604406164325,0.39395593835675413,28.82363538101243,2.3080337328007174
30,MDB230609C00280000,2023-06-05 19:59:31+00:00,280.0,106.95,106.95,110.1,10.57,10.967006,2.0,54.0,174.1700510253906,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,109.3125,3.3019820743402777,-108.57,3109.7015683429613,-27.940911547468925,97.60392918234345,2.3960708176565504,28.1319968088118,2.8610354223433165
31,MDB230609C00282500,2023-06-05 16:23:32+00:00,282.5,108.17,104.4,107.55,8.669998,8.713566,2.0,14.0,169.09195141601563,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,106.7625,3.3019820743402777,-106.07,3037.1596449648064,-27.297526829142754,97.62715376183111,2.37284623816889,27.475744396119104,2.9288702928870216
32,MDB230609C00285000,2023-06-02 16:12:33+00:00,285.0,90.15,102.1,104.9,0.0,0.0,15.0,139.0,161.62128564453124,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,104.2,3.3019820743402777,-103.57,2964.262123923033,-26.654142110816583,97.8126574082647,2.1873425917353018,26.81627505983478,2.6692087702573986
33,MDB230609C00287500,2023-06-02 13:58:05+00:00,287.5,97.1,99.5,102.75,0.0,0.0,16.0,35.0,98.437515625,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,101.9375,3.3019820743402777,-101.07,2899.8989468081018,-26.010757392490415,99.93535620087766,0.06464379912233653,26.234011889749596,3.1630170316301705
34,MDB230609C00290000,2023-06-05 19:48:03+00:00,290.0,98.21,97.15,99.7,14.729996,17.64494,7.0,118.0,149.07252026367183,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,99.0625,3.3019820743402777,-98.57,2818.111484175868,-25.367372674164244,98.0471950446711,1.9528049553289009,25.4941194636745,2.5576730190571686
35,MDB230609C00292500,2023-06-02 19:55:11+00:00,292.5,83.79,94.6,97.75,0.0,0.0,48.0,51.0,100.78174609374999,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,96.9625,3.3019820743402777,-96.07,2758.3710766879763,-24.723987955838073,99.84759451824571,0.15240548175428614,24.953676300280517,3.2225063938618983
36,MDB230609C00295000,2023-06-05 19:48:03+00:00,295.0,93.17,92.5,94.8,11.129997,13.566549,11.0,141.0,94.92192578125,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,94.225,3.3019820743402777,-93.57,2680.495188355545,-24.0806032375119,99.88614301781445,0.11385698218555262,24.24917003371336,2.42616033755274
37,MDB230609C00297500,2023-06-02 14:24:57+00:00,297.5,87.1,89.75,92.9,0.0,0.0,6.0,15.0,107.22702636718753,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,92.11250000000001,3.3019820743402777,-91.07,2620.399183204035,-23.437218519185734,99.55848869793952,0.4415113020604764,23.70550994672775,3.3907427341227185
38,MDB230609C00300000,2023-06-05 19:25:18+00:00,300.0,88.98,87.5,89.95,12.710007,16.664492,13.0,312.0,97.26565234374999,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,89.3375,3.3019820743402777,-88.57,2541.456501880749,-22.793833800859563,99.7415270338638,0.2584729661361962,22.991352909385697,2.7237354085603145
39,MDB230609C00302500,2023-06-05 16:16:03+00:00,302.5,89.66,84.8,87.7,17.660004,24.527782,1.0,8.0,96.48441015625,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,86.975,3.3019820743402777,-86.07,2474.2485434568694,-22.15044908253339,99.68187557462733,0.31812442537267316,22.383354350567465,3.3067274800456166
40,MDB230609C00305000,2023-06-05 16:13:29+00:00,305.0,86.31,82.1,84.95,9.599998,12.514665,10.0,125.0,133.00814746093747,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,84.2375,3.3019820743402777,-83.57,2396.3726551244386,-21.50706436420722,97.22023369937052,2.7797663006294755,21.678848084000307,3.3549146556798215
41,MDB230609C00307500,2023-06-02 19:37:04+00:00,307.5,65.65,79.45,82.35,0.0,0.0,137.0,82.0,127.29528540039058,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,81.625,3.3019820743402777,-81.07,2322.0527434281917,-20.86367964588105,97.3362022406013,2.6637977593987046,21.00651105334946,3.5215543412264623
42,MDB230609C00310000,2023-06-02 19:59:32+00:00,310.0,66.0,77.4,80.25,0.0,0.0,128.0,218.0,92.6758544921875,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,79.5375,3.3019820743402777,-78.57,2262.6679336039174,-20.22029492755488,99.4808053716713,0.5191946283287052,20.469284813547105,3.5514018691588713
43,MDB230609C00312500,2023-06-02 15:10:18+00:00,312.5,65.41,74.95,77.3,0.0,0.0,4.0,6.0,73.437765625,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,76.7125,3.3019820743402777,-76.07,2182.3028616261586,-19.576910209228707,99.90930995304743,0.09069004695257377,19.742260081838538,3.0401034928848567
44,MDB230609C00315000,2023-06-02 19:59:23+00:00,315.0,60.99,72.2,75.05,0.0,0.0,93.0,134.0,71.0940390625,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,74.3375,3.3019820743402777,-73.57,2114.7393055386615,-18.93352549090254,99.90457995626558,0.09542004373442126,19.131044599428677,3.7974683544303725
45,MDB230609C00317500,2023-06-02 15:31:28+00:00,317.5,60.05,69.4,72.5,0.0,0.0,4.0,6.0,115.91838916015624,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,71.725,3.3019820743402777,-71.07,2040.4193938424137,-18.29014077257637,96.65315158908646,3.3468484109135375,18.458707568777825,4.27586206896551
46,MDB230609C00320000,2023-06-02 19:59:47+00:00,320.0,56.5,67.5,70.0,0.0,0.0,76.0,69.0,77.148666015625,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,69.375,3.3019820743402777,-68.57,1973.5670330821538,-17.646756054250197,99.59262943904709,0.4073705609529128,17.853925933551228,3.5714285714285716
47,MDB230609C00322500,2023-06-02 19:27:33+00:00,322.5,58.9,65.0,67.6,6.1500015,11.658771,1.0,6.0,77.24632128906251,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,66.94999999999999,3.3019820743402777,-66.07,1904.5810863401828,-17.003371335924026,99.44037981817003,0.5596201818299704,17.22984275677484,3.8461538461538383
48,MDB230609C00325000,2023-06-05 18:41:38+00:00,325.0,62.75,62.55,64.85,11.07,21.420279,3.0,107.0,68.555001953125,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,64.27499999999999,3.3019820743402777,-63.56999999999999,1828.4831863258437,-16.35998661759786,99.69261470116872,0.30738529883127796,16.541421108165835,3.546646106399379
49,MDB230609C00327500,2023-06-02 19:54:20+00:00,327.5,50.0,59.7,62.55,0.0,0.0,2.0,3.0,59.18009570312501,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,61.8375,3.3019820743402777,-61.06999999999999,1759.1416419202549,-15.716601899271687,99.88079682367415,0.11920317632585409,15.914121007797823,4.5563549160671375
50,MDB230609C00330000,2023-06-02 19:59:51+00:00,330.0,47.5,57.65,60.0,0.0,0.0,355.0,178.0,70.117486328125,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,59.4125,3.3019820743402777,-58.56999999999999,1690.155695178284,-15.073217180945516,99.2853534874646,0.7146465125353956,15.290037831021438,3.916666666666669
51,MDB230609C00332500,2023-06-02 14:35:18+00:00,332.5,50.55,55.2,57.4,0.0,0.0,6.0,6.0,66.21127539062502,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,56.85,3.3019820743402777,-56.06999999999999,1617.258174136511,-14.429832462619347,99.33289032803552,0.6671096719644822,14.630568494737114,3.8327526132404106
52,MDB230609C00335000,2023-06-05 17:58:36+00:00,335.0,53.13,52.35,55.2,13.130001,32.825,1.0,46.0,62.305064453125006,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,54.487500000000004,3.3019820743402777,-53.56999999999999,1550.050215712632,-13.786447744293175,99.38468683079972,0.6153131692002773,14.022569935918883,5.163043478260871
53,MDB230609C00337500,2023-06-02 19:56:16+00:00,337.5,39.69,50.3,52.65,0.0,0.0,16.0,9.0,66.8948623046875,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,52.0625,3.3019820743402777,-51.06999999999999,1481.0642689706613,-13.143063025967004,98.6607306534019,1.3392693465981012,13.398486759142497,4.4634377967711325
54,MDB230609C00340000,2023-06-05 19:49:00+00:00,340.0,48.3,47.85,49.9,11.209999,30.223778,3.0,105.0,60.84023535156251,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,49.3875,3.3019820743402777,-48.56999999999999,1404.9663689563224,-12.499678307640835,98.94862085845021,1.0513791415497877,12.710065110533495,4.108216432865726
55,MDB230609C00342500,2023-06-05 19:49:00+00:00,342.5,45.85,45.45,47.75,9.91,27.573734,3.0,34.0,64.25816992187501,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,47.175,3.3019820743402777,-46.06999999999999,1342.0255824958647,-11.856293589314664,98.05330535300932,1.9466946469906787,12.140669634814834,4.816753926701565
56,MDB230609C00345000,2023-06-02 19:58:38+00:00,345.0,32.1,42.85,45.25,0.0,0.0,42.0,20.0,60.058993164062514,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,44.65,3.3019820743402777,-43.56999999999999,1270.1948544449465,-11.212908870988494,98.1326086705616,1.867391329438405,11.490851069305402,5.303867403314914
57,MDB230609C00347500,2023-06-02 19:39:03+00:00,347.5,28.85,40.45,42.75,0.0,0.0,6.0,6.0,58.20354296875,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,42.175,3.3019820743402777,-41.06999999999999,1199.786517048502,-10.569524152662323,97.81984090077746,2.1801590992225357,10.853900198162494,5.3801169590643205
58,MDB230609C00350000,2023-06-05 16:06:10+00:00,350.0,40.22,38.15,40.2,11.720001,41.12281,14.0,196.0,56.7387138671875,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,39.6875,3.3019820743402777,-38.56999999999999,1129.0225819884392,-9.926139434336154,97.36363802066617,2.6363619793338273,10.213732403427954,5.0995024875622
59,MDB230609C00352500,2023-06-05 15:49:49+00:00,352.5,39.31,35.65,38.4,12.960001,49.184063,5.0,31.0,59.61954443359375,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,37.7125,3.3019820743402777,-36.06999999999999,1072.838151136731,-9.282754716009983,95.71043897375874,4.289561026241259,9.70545847595028,7.161458333333334
60,MDB230609C00355000,2023-06-05 18:27:54+00:00,355.0,33.8,33.3,35.45,9.349998,38.2413,7.0,17.0,53.979952392578134,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,34.9125,3.3019820743402777,-33.56999999999999,993.1842744862082,-8.639369997683813,96.07853486198015,3.9214651380198546,8.984867591424969,6.064880112834994
61,MDB230609C00357500,2023-06-02 16:46:06+00:00,357.5,21.62,30.8,33.0,0.0,0.0,2.0,3.0,51.09912182617188,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,32.45,3.3019820743402777,-31.069999999999993,923.1315347533824,-7.995985279357643,95.68000296095977,4.319997039040231,8.351133643873691,6.666666666666665
62,MDB230609C00360000,2023-06-05 16:39:30+00:00,360.0,29.5,28.7,30.85,8.5,40.476192,5.0,41.0,52.80808911132813,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,30.3125,3.3019820743402777,-28.569999999999993,862.3243342746348,-7.352600561031472,93.58033738275728,6.419662617242722,7.801039709704815,6.969205834683962
63,MDB230609C00362500,2023-06-05 13:52:11+00:00,362.5,24.85,26.3,28.45,5.8999996,31.134562,3.0,9.0,50.43994873046876,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,27.9125,3.3019820743402777,-26.069999999999993,794.0495828599009,-6.7092158427053015,92.61359831135415,7.386401688645847,7.183390380111692,7.557117750439362
64,MDB230609C00365000,2023-06-05 19:32:00+00:00,365.0,24.84,24.1,26.2,7.41,42.51291,26.0,29.0,59.41202697753907,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,25.675,3.3019820743402777,-23.569999999999993,730.3976010722062,-6.065831124379131,86.59327919907267,13.406720800927332,6.607561057209769,8.015267175572511
65,MDB230609C00367500,2023-06-05 19:29:44+00:00,367.5,22.05,21.9,24.0,5.049999,29.70588,1.0,5.0,57.69085278320312,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,23.475,3.3019820743402777,-21.069999999999993,667.8124122753667,-5.422446406052961,84.51872001984627,15.48127998015373,6.04138250508274,8.750000000000005
66,MDB230609C00370000,2023-06-05 19:56:36+00:00,370.0,20.15,19.85,21.6,5.1499996,34.333332,55.0,110.0,54.15084912109377,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,21.1625,3.3019820743402777,-18.569999999999993,602.0268445059615,-4.7790616877267915,82.91457356344488,17.085426436555124,5.446251640631032,8.101851851851851
67,MDB230609C00372500,2023-06-05 18:38:28+00:00,372.5,17.75,18.1,19.65,5.6499996,46.69421,9.0,27.0,53.69919348144532,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,19.2625,3.3019820743402777,-16.069999999999993,547.9759996359638,-4.135676969400621,79.58661583981277,20.413384160187235,4.957279254703143,7.88804071246818
68,MDB230609C00375000,2023-06-05 18:34:00+00:00,375.0,16.21,16.25,17.9,4.029999,33.087017,79.0,241.0,54.05319384765627,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,17.487499999999997,3.3019820743402777,-13.569999999999993,497.48113140215,-3.492292251074451,75.53504272777162,24.464957272228375,4.500476104691561,9.21787709497206
69,MDB230609C00377500,2023-06-05 16:50:33+00:00,377.5,16.35,14.55,15.85,5.6000004,52.09303,38.0,54.0,51.91698474121094,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,15.525,3.3019820743402777,-11.069999999999993,441.65229821406035,-2.8489075327482802,72.0831742005553,27.916825799444695,3.9954191008055178,8.201892744479489
70,MDB230609C00380000,2023-06-05 18:54:25+00:00,380.0,13.5,13.5,13.95,4.0,42.105263,422.0,465.0,50.3056727294922,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,13.837499999999999,3.3019820743402777,-8.569999999999993,393.64661362557547,-2.20552281442211,67.94312655130173,32.05687344869827,3.561134415935352,3.225806451612898
71,MDB230609C00382500,2023-06-05 19:56:42+00:00,382.5,11.55,11.65,12.2,3.0500002,35.882355,216.0,69.0,49.08498181152344,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,12.0625,3.3019820743402777,-6.069999999999993,343.1517453917619,-1.56213809609594,63.203353281226995,36.796646718773005,3.1043312659237716,4.508196721311467
72,MDB230609C00385000,2023-06-05 19:52:41+00:00,385.0,10.5,10.15,10.75,2.56,32.241814,129.0,187.0,49.01174035644532,REGULAR,USD,call,MDB,388.57,2023-06-05 16:45:08.748777,,20230609,2023-06-09,10.6,3.3019820743402777,-3.569999999999993,301.5468187484084,-0.9187533777697695,57.84766545458188,42.15233454541812,2.7279512057029622,5.581395348837206
